"Record ID","Deal Name","Close Date","Deal owner","HubSpot Team","Deal Stage","Amount","Segment ","Geography","POC Indication","Deal Stage Before Closed","In Call","Create Date","Qualified Date","Closed Lost Reason","Closed Lost Details","Managers In Call","Previous Amount","Evaluated competitors","Incumbent Competition","Cumulative time in ""SDR Discovery (Classic)"" (HH:mm:ss)","Cumulative time in ""SDR / Omitted  Opp (Classic)"" (HH:mm:ss)","Cumulative time in ""Demo / Presentation  (Classic)"" (HH:mm:ss)","Cumulative time in ""Business Validation (Classic)"" (HH:mm:ss)","Cumulative time in ""Formal Pilot (Classic)"" (HH:mm:ss)","Cumulative time in ""Business Case Confirmation (Classic)"" (HH:mm:ss)","Cumulative time in ""Negotiation / Legal (Classic)"" (HH:mm:ss)"
"16853007008","DHL","2024-03-21 08:58","Benjamin Duckworth","EMEA Ent","Closed Lost","50000.0","Enterprise","EMEA","","Demo / Presentation","No","2024-01-08 17:39","2024-01-23","Bad timing","For the moment we’ve decided to postpone our developer portal selection due to a shift in priorities. There are some other projects we need to focus on first. At this moment it’s not expedient for us to start on a new developer portal. We still think Port is a nice product, and will get back in touch with you when the timing is right for us.","","","Backstage","","","354:10:21","1389:08:23","","","",""
"16594792806","Mercedes Benz","2024-02-05 15:06","Benjamin Duckworth","EMEA Ent","Closed Lost","50000.0","Enterprise","EMEA","","Demo / Presentation","No","2023-12-20 01:09","2024-01-09","Product","""I really liked Port while I was testing it out. I gave my feedback to Benjamin on what our requirements were and why we couldn’t proceed with Port.

The main reason was our Dev Journey requires a higher-level space for documentation on our cloud architecture overall and practices. We also need a space to at least describe and link out to trainings when required for internal processes or general best practices.

In this way a blueprint for documentation or training just doesn’t quite meet the expectations of our architecture team.""","","","Backstage; Cortex; Opslevel","","","494:48:35","647:09:00","","","",""
"16500766049","Allianzgi","2025-09-02 10:50","Benjamin Duckworth","EMEA Ent","Closed Lost","80000.0","Enterprise","EMEA","No POC","Pilot Prep","No","2023-12-14 10:44","2024-01-12","Unable to connect","Initial positive traction, but they increasingly seemed unwilling to commit to a properly planned and scoped evaluation process and their engagement declined.  Have been unable to contact for some time.","","","Backstage","","","1396:57:54","4131:09:44","10241:27:05","","",""
"16368291133","Sophos","2024-01-23 13:07","Benjamin Duckworth","EMEA Ent","Closed Lost","40000.0","Mid-Market","EMEA","","Demo / Presentation","No","2023-12-05 14:55","2023-12-07","Bad timing; Price","Sophos has gone through round of lay-offs.  Hiring and spending freeze.  This and other initiatives on an indefinite delay.","","","Opslevel; Humanitech; Backstage","","","42:43:34","1131:29:46","","","",""
"16351792961","Lansweeper","2024-01-29 17:07","Benjamin Duckworth","EMEA Ent","Closed Lost","40000.0","Mid-Market","EMEA","With POC","Formal Pilot","No","2023-12-04 09:58","2023-12-12","Product","Lansweeper experienced bugs during the kick-off, and then encountered further bugs with ArgoCD and OpsGenie integrations, which created an impression of difficulty and complexity around set-up. As they had pre-existing backstage skills in the team, they were able to move comparatively fast on that solution, and so have chosen to end Port POC and move forward with Backstage.","","","Backstage; Configure8","","","200:25:00","716:45:42","147:30:50","286:28:23","",""
"16304561014","ASML","2024-05-30 17:31","Benjamin Duckworth","EMEA Ent","Closed Lost","50000.0","Enterprise","EMEA","","Pilot Prep","No","2023-11-30 18:44","2023-12-11","Security; Unable to connect","Though we were initially shortlisted to go to POC against Cortex, ASML's procurement and infosec team began to voice some concerns about SaaS.  Lost engagement with our contact several weeks ago, and believe it was due to this security concern.","","","Cortex; Backstage; Opslevel; Configure8","","","262:07:35","1342:13:21","2761:26:11","","",""
"16195561841","Delivery Hero","2024-07-31 11:18","Benjamin Duckworth","EMEA Ent","Closed Lost","100000.0","Enterprise","EMEA","","Demo / Presentation","No","2023-11-23 17:05","2023-11-30","Bad timing","Classic backstage frustrations and pains, but the initiative was deprioritised in April and since then have struggled to get time with the right people to get some momentum back into the opportunity.  Will keep working, but will be a long-term effort.","","","Cortex; Opslevel; Compass; Backstage","Backstage; Compass; Cortex; Opslevel","","168:36:37","5657:50:06","190:46:30","","",""
"16157480879","Global Fashion Group / GFG","2024-03-22 09:53","Benjamin Duckworth","EMEA Ent","Closed Lost","20000.0","Enterprise","EMEA","","Business case confirmation","No","2023-11-21 12:20","2023-11-30","No-show","Went quiet. No indication of a buying process anymore.  Will keep in touch and re-start if they show some more intent.","","","","","","217:24:46","","1472:24:30","","1235:44:46",""
"16038864466","AMBOSS","2024-02-26 17:21","Cillian Golden (Deactivated User)","EMEA MM","Closed Lost","15000.0","Mid-Market","EMEA","","Demo / Presentation","No","2023-11-13 15:35","2023-11-20","Bad timing","IDP is definitely part of their plan in the future but due to company changes, they will not be investing any time into things until start of Q4 when we should re-engage.","","","Cortex; Opslevel","","","171:19:04","2350:27:32","","","",""
"15671270534","Motorola Solutions","2024-02-22 17:27","Sam Neill (Deactivated User)","US Ent","Closed Lost","40000.0","Mid-Market","EMEA","","Demo / Presentation","No","2023-10-17 22:03","2023-10-31","Unable to connect","unresponsive - worth prospecting into the account","","","Backstage","","","331:25:33","2737:02:51","","","",""
"15666351410","Goldbeck","2024-01-16 23:19","Cillian Golden (Deactivated User)","EMEA MM","Closed Lost","15000.0","Mid-Market","EMEA","","Demo / Presentation","No","2023-10-17 15:05","2023-10-19","Unable to connect","No response to Chris or me since taking over!","","","Opslevel","","","54:09:02","2139:04:35","","","",""
"15159921257","Pay Point","2024-02-26 19:03","Chris Newsome","US MM","Closed Lost","18000.0","Mid-Market","EMEA","With POC","Formal Pilot","No","2023-09-15 00:25","2023-09-28","Budget","Budget contraints, Port was deprioritized. Port is their favorite, and business case felt strong, okay to reach out to Sunil and others in 1-2 months to re-engage. also hiring a platform engineer in future who will be tasked with Portal (in addition to other things) ","","","Backstage","","","322:07:56","147:24:37","876:48:07","446:04:32","2163:15:15",""
"15133148850","Software AG","2024-01-22 23:16","Sam Neill (Deactivated User)","US Ent","Closed Lost","65000.0","Enterprise","EMEA","With POC","Formal Pilot","No","2023-09-13 12:04","2023-09-21","Bad timing","acquisition by IBM has put a freeze on all tooling exploration and purchasing. ","","","","","","189:09:49","170:23:32","459:27:50","1035:14:28","1301:56:32",""
"14542873492","Trivago","2024-01-10 21:51","Chris Newsome","US MM","Closed Lost","95000.0","Mid-Market","EMEA","With POC","Formal Pilot","No","2023-08-09 16:41","2023-09-28","Price; Product","Product Development Stage: We have observed that the product appears to be in its early stages of development.
While it has notable potential, it currently doesn't fully meet our expectations in terms of robustness.

 

Pricing: Another key factor in our decision relates to the pricing.
Initially, from our review of the pricing page prior to the proof-of-concept, we were under the impression that the cost would be in the range of $15-20 per user per month.

The actual pricing provided later turned out to be significantly higher, which unfortunately doesn't align with our budget constraints.

 

We appreciate the time and effort you and your team have invested in this process.

Your support and responsiveness during the evaluation period were exemplary.

While we won't be moving forward at this time, we will certainly keep Port in mind for the future as the product matures and evolves.","","","","","","1194:38:22","146:38:52","426:37:40","921:23:37","1012:52:02",""
"17696185908","Siemens","2024-07-04 08:43","Benjamin Duckworth","EMEA Ent","Closed Lost","60000.0","Enterprise","EMEA","","Demo / Presentation","No","2023-08-07 10:55","2024-02-24","Bad timing","There's definitely still *something* at Siemens, but the stakeholder working on the Port/SCORE MVP has zero urgency and no commercial drive - wouldn't be surprised if he plays with it for another 12 months before making anything happen.  Need to find another route in.","","","","","","272:41:45","3142:02:13","812:07:20","702:37:34","",""
"13723285314","Beazley","2024-01-10 21:41","Chris Newsome","US MM","Closed Lost","80000.0","Mid-Market","EMEA","With POC","Formal Pilot","No","2023-06-15 17:55","2023-09-08","Competition","In this instance we have chosen another product so we will not be continuing with Port at this time. We will of course retain your details for future reference and will be touch should our requirements change.","","","Configure8; Backstage","","","528:42:18","1081:51:37","1532:02:14","1369:48:09","",""
"13686733207","N Brown Group","2024-01-22 11:03","Shlomi Cohen","Exec","Closed Lost","26000.0","Mid-Market","EMEA","With POC","Negotiation / Legal","No","2023-06-13 11:46","2023-06-27","Bad timing","email from Andy: 
We’ve recently had a new Director of Technology join the organisation and as such we are looking at what the integration strategy is and therefore where the investment should be. This will take a little bit of time as I gather the information together that is required to make a decision but I’ll keep you posted as and when we finalise on direction.","","","","","","338:19:25","","119:07:06","427:23:36","3190:46:12","290:09:12"
"13992968012","H&M","2024-01-16 19:02","Benjamin Duckworth","EMEA Ent","Closed Lost","20000.0","Enterprise","EMEA","","Pilot Prep","No","2022-09-09 16:15","2022-09-09","Unable to connect","In Oct '23, we found out that H&M had switched focus to another IDP.  No explanation given by our contacts at Accenture.  Since then, no meaningful contact with our contacts, other than to tell us that they aren't in a position to help us reverse H&M's decision.","","","","","","","1442:37:26","3317:03:04","1346:31:01","",""
"55504576876","Ventura International Limited. Belcorp.  ","2026-04-18 02:29","Ignacio De Loera","LATAM","Closed Lost","84150.0","Enterprise","LATAM","With POC","Business case confirmation","Yes","2026-02-05 18:10","2026-03-03","Other","They will send an email with details on their decision.","","95000.0","Backstage","Backstage","","621:49:58","00:01:00","818:20:49","00:00:18","271:06:10",""
"49723644198","Apex Global Mobility","2026-06-26 18:01","Ignacio De Loera","LATAM","Closed Lost","14400.0","Mid-Market","LATAM","With POC","Negotiation / Legal","Yes","2025-11-21 00:09","2025-12-04","Other","Other projects took precedence ","Yes","24000.0","Cortex","None","","327:54:40","2353:26:32","600:59:44","00:00:07","00:01:05","1942:30:18"
"41089124949","Numia","2025-10-07 17:10","Jason Chiu (Deactivated User)","US MM","Closed Lost","24000.0","Mid-Market","LATAM","No POC","Pilot Prep","No","2025-07-30 17:58","2025-08-05","Unable to connect","No responses back after first meeting. No engagement from them","","","","None","146:10:13","00:00:51","501:33:48","1007:26:58","","",""
"40800536739","Efi","2025-10-23 16:23","Jason Chiu (Deactivated User)","US MM","Closed Lost","24000.0","Mid-Market","LATAM","No POC","Demo / Presentation","No","2025-07-24 23:04","2025-09-04","Unable to connect","Passively exploring IDP now. no dedicated staff to evaluate in depth at this time.","","","","","","1002:29:50","1174:49:25","","","",""
"39040347557","Pismo/Visa","2026-05-29 16:24","Jeff Graham","US Ent","Closed Lost","100000.0","Enterprise","LATAM","No POC","Demo / Presentation","No","2025-06-19 04:44","2025-06-27","No-show; Competition","no show + cortex","","","","In house IDP","","210:26:34","8057:13:39","","","",""
"38841263363","Ripley","2025-10-27 16:58","Tali Cohen","US Ent","Closed Lost","100000.0","Enterprise","LATAM","With POC","Formal Pilot","No","2025-06-13 12:57","2025-07-22","Budget","Budgets are staying flat and Rafael does not have the ability to invest in new technology. Recommended they start with Free to build a case. ","","","Unknown","None","","945:12:15","354:54:17","1321:06:42","647:48:31","",""
"38463850140","AFP Modelo","2025-10-27 16:54","John Romano","US MM","Closed Lost","72000.0","Mid-Market","LATAM","No POC","Demo / Presentation","No","2025-06-04 18:29","2025-06-18","Unable to connect","Tsoft rep who was driving deal stopped responding. Have been working on building a business case to move into a POC since June with no progress.","","","","None","","334:40:06","1779:45:11","1364:59:59","","",""
