SK_DEAL,DEAL_CRM_ID,DEAL_NAME,COMPANY_NAME,PIPELINE,DEAL_TYPE,DEAL_TEAM_NAME,DEAL_STAGE,DEAL_CLOSED_DATE,DEAL_CREATED_DATE,SALES_CYCLE_DAYS,DEAL_TOTAL_ARR,DEAL_NET_NEW_ARR,SALES_OWNER,CLOSED_LOST_REASON,HS_LOST_CATEGORIES,CALLS_ANALYZED,LATEST_CALL_DATE,EARLIEST_ANALYZED_CALL_DATE,ANALYZED_SK_CONVERSATIONS,GONG_LOST_CATEGORY,CATEGORY_MATCH,AI_REASON_SUPPORTED,AI_REASON_EXPLANATION
d6fce9c29d09e98df521fee719d7ffeb,17348254011,Decathlon,Decathlon,Classic,newbusiness,EMEA Ent,Closed Lost,2025-08-06,2024-02-04,542,200000.00,200000.00,Benjamin Duckworth,Bad timing;Early stage,"[""Timing""]",3,2024-12-04,2024-08-05,"[""5ab332735bd11e3cbdf46ca3e51d0ae7"",""9d6a7cf8ee6a5a060f66f1a3d690e28b"",""679dbbf856a68c9fc77edf28628844b2""]","[""Commercial"",""Security"",""Value/Product""]",false,unknown,"The transcript summaries discuss technical features, platform capabilities, and future steps like beta testing and RFP processes, but do not reveal any specific reason why the deal was ultimately lost or mention timing/stage-related concerns that would explain the closure."
461af36b91281726e871f9a622047545,30336177327,1KOMMA5°,1KOMMA5°,Classic,newbusiness,EMEA MM,Closed Lost,2025-07-30,2024-12-13,219,55000.00,55000.00,Cillian Golden,Competition,"[""Competitive""]",2,2025-04-22,2024-12-17,"[""4dc07cc8e44258448d77f0c1ede8cf48"",""0a6950bdb1f7f25957b7c3d420378c19""]","[""Commercial"",""Sponsorship"",""Value/Product""]",false,no,"The transcript shows 1KOMMA5° is actively evaluating GetPort.io alongside other options (Backstage, building their own solution) and plans to make a decision by end of quarter, with GetPort.io providing ongoing support and addressing pricing concerns. There is no indication they chose a competitor over GetPort.io - rather they appear engaged and continuing evaluation through the free tier."
d13702a4a4ce109e855b1c8270813784,37735689069,Equitable Bank,EQ Bank,Classic,newbusiness,US MM,Closed Lost,2025-07-29,2025-05-23,64,72000.00,72000.00,Jill Countey,Unable to connect,"[""No Engagement""]",1,2025-05-27,2025-05-27,"[""edfe4d54868812dac6ddd5167dff9aa9""]","[""Commercial"",""Security"",""Value/Product""]",false,no,"The transcript shows active engagement with multiple scheduled follow-up meetings, demos planned, and ongoing evaluation discussions between GetPort.io and EQ Bank, which directly contradicts the stated reason of ""Unable to connect."""
e9300ff47c09ff702276e34388e88242,19153211202,Drivenets,Drivenets Inc,Classic,newbusiness,EMEA MM,Closed Lost,2025-07-29,2024-05-06,377,30000.00,30000.00,Sharon Peretz,Unable to connect,"[""No Engagement""]",3,2024-07-18,2024-05-08,"[""9ddaeb96e1a7476c000b96fd6c902e80"",""1b820a50c8d07bbf1e86831a45c7320f"",""1d976427ef62fd6a42fad3e900af31ff""]","[""Commercial"",""Security"",""Value/Product""]",false,unknown,"The transcript summaries describe technical discussions about GetPort.io's services, mentions of waiting for approval and go-ahead decisions, but do not indicate any inability to connect with the prospect or communication issues that would support the stated loss reason."
57af96388eb1be3981a8c118204cc17a,29766326134,Global-e,Global-e,Classic,newbusiness,EMEA MM,Closed Lost,2025-07-29,2024-12-02,228,50000.00,50000.00,Sharon Peretz,Unable to connect,"[""No Engagement""]",3,2025-03-04,2024-12-12,"[""6b55125cbfbb3abeb652621302795498"",""bbd0e5109f485d6f16a0f687aa98ad49"",""6158ed7cd4b8b743ae0206601c8e3f41""]","[""Commercial"",""Security"",""Value/Product""]",false,no,"The transcript shows active engagement with detailed POC planning, timeline discussions for Q3 implementation, follow-up meetings scheduled, and ongoing technical conversations about the solution. This contradicts the stated reason of ""Unable to connect"" as there is clear evidence of multiple successful connections and productive discussions between the parties."
f047158664b6827cf1411a84f80411c7,34181229722,Awaze,Awaze,Classic,newbusiness,EMEA MM,Closed Lost,2025-07-28,2025-03-03,124,40000.00,40000.00,Cillian Golden,Bad timing;Price,"[""Timing"",""Commercial""]",2,2025-05-14,2025-03-14,"[""8dfc3fc3a2e8d6969539bf494aea7a87"",""89585481ffe743224ff98d5697343fab""]","[""Commercial"",""Value/Product""]",true,unknown,"The transcript summaries focus on technical implementation discussions, evaluation processes, and next steps for setting up GetPort.io's platform, but do not reveal any information about why the deal was ultimately lost or mention timing or pricing concerns that would explain the closure."
89a353c063c083430dba8a69e49ee6fa,38310323799,Cover Whale,Cover Whale Inc,Classic,newbusiness,US MM,Closed Lost,2025-07-24,2025-06-02,53,24000.00,24000.00,John Romano,Unable to connect,"[""No Engagement""]",2,2025-06-25,2025-06-06,"[""c33797795b41b42e4f437d488abd7173"",""412b9fd0ee0967af656319278709ffb2""]","[""Commercial"",""Value/Product"",""Timing""]",false,no,"The transcript shows active deal progression with detailed pricing discussions, AWS Marketplace arrangements, and concrete next steps including quotes and follow-up calls scheduled. This contradicts the stated reason of ""Unable to connect"" as the parties were clearly connecting and engaging in substantive sales conversations about packages, pricing, and implementation timelines."
0cf40054610639441d42fc17ff6f1ee3,33843702350,DAT Freight & Analytics,DAT Freight & Analytics,Classic,newbusiness,US MM,Closed Lost,2025-07-21,2024-11-14,239,84000.00,84000.00,John Romano,Competition,"[""Competitive""]",3,2025-03-26,2025-02-19,"[""41893c67b3637b7011b1f0881048fbc4"",""61fee7b64f471c778aec992883d0fd21"",""63c259858892cf4de66df92dc3a0d76b""]","[""Commercial"",""Value/Product""]",false,no,"The transcript clearly shows that DAT Freight & Analytics chose to wait and evaluate Datadog's internal IDP solution instead of proceeding with GetPort.io, stating they will ""hold off until they have fully evaluated the Datadog IDP feature."" This indicates the loss was due to the prospect choosing to build/wait for an internal solution rather than losing to a direct competitor offering a similar third-party product."
eb19673a15dba86ea0ae4ba0ac2a32df,39024837200,Sanity.io,Sanity.io,Classic,newbusiness,US MM,Closed Lost,2025-07-18,2025-06-18,11,50000.00,50000.00,Jill Countey,Price,"[""Commercial""]",3,2025-07-17,2025-07-08,"[""6b05d3defebb99cca86f535a4843dc3b"",""3e0c5aa4819e5e416f63c0ac64f135e5"",""ce191595a986847cf46bed3f213b1de8""]","[""Commercial"",""Value/Product""]",true,no,"The transcript clearly shows that pricing negotiations were ongoing and progressing positively, not that the deal was lost due to price. GetPort.io successfully adjusted their pricing from the initial $540/user + $45K platform fee to meet Sanity's $40-50K budget range, and both parties agreed to proceed with a technical kickoff call and POC implementation. The calls show active engagement in scoping user stories and next steps rather than a price-related rejection."
031eca4e4666559d46b2d5d7e47f63d7,35124817574,Florence,Florence,Classic,newbusiness,US MM,Closed Lost,2025-07-17,2025-03-16,108,72000.00,72000.00,Jason Chiu,Bad timing,"[""Timing""]",3,2025-04-29,2025-03-25,"[""edc765ff7568cbc1c298c32e42dea317"",""e4901eab61f9f62ef42ba3c445852c96"",""adb8a539331be2fed18ed33a46808d3d""]","[""Commercial"",""Value/Product"",""Timing""]",true,no,"The transcript shows Florence actively pursuing a pilot program with GetPort.io, with specific timelines (end of May/early June), scheduled scoping sessions, and ongoing technical integrations already completed. This contradicts the ""bad timing"" loss reason, as Florence appears engaged and moving forward with concrete next steps and dedicated team resources."
31eb404a824ef1bc0bc58a588b928326,35413426697,Carlyle Group,The Carlyle Group,Classic,newbusiness,US MM,Closed Lost,2025-07-14,2025-04-03,92,24000.00,24000.00,Jason Chiu,no_show;Unable to connect,"[""No Engagement""]",2,2025-04-17,2025-04-11,"[""6619445cbef9adc6980ef28725a98e64"",""c6a7eeb870e70a8b729b5053671290ac""]","[""Commercial"",""Value/Product"",""Security""]",false,no,"The transcript clearly shows active engagement and progress in the sales process, with detailed discussions about Carlyle's challenges, GetPort.io's solutions, successful product demonstrations, and concrete next steps including scheduling a pilot for May 19th. This directly contradicts the stated loss reason of ""no_show;Unable to connect"" as both parties were clearly connecting and participating in productive sales conversations."
0ca66058a44477c786dabdbf76ee3704,35412619174,Prove,Prove,Classic,newbusiness,US MM,Closed Lost,2025-07-14,2025-04-03,78,36000.00,36000.00,Jason Chiu,Bad timing,"[""Timing""]",3,2025-06-16,2025-05-19,"[""ec9edef82812a3986357d5253d6a1cad"",""540c3c5db3380bb3cfa8c7d1f6f2b090"",""859adb1ed9ad0334d03567542a7338ed""]","[""Commercial"",""Security"",""Value/Product""]",false,unknown,"The transcript summaries discuss an active evaluation process with pilot planning, security reviews, and scheduled follow-up calls, but do not reveal any information about why the deal was ultimately lost or mention timing issues as a factor in the decision."
8f19058ff6f1b1213e5c6d650e54ceeb,19663603636,ControlUp,CONTROLUP,Classic,newbusiness,EMEA MM,Closed Lost,2025-07-09,2024-05-28,377,45000.00,45000.00,Sharon Peretz,Unable to connect,"[""No Engagement""]",2,2024-07-24,2024-07-04,"[""30b38023545a2221a1df78df97c9943a"",""9d04840844a9d833d02e7d0f412a7ec3""]","[""Security""]",false,no,"The transcript shows active engagement between GetPort.io and CONTROLUP teams across multiple calls discussing technical implementation details, POC plans, and next steps for collaboration. This contradicts the stated reason of ""Unable to connect"" as there were clearly successful connections and substantive discussions about moving forward with the project."
7b255ce9cb70f6a5e907c7f86158464e,35461925020,QTS,QTS,Classic,newbusiness,US MM,Closed Lost,2025-07-08,2025-04-03,69,24000.00,24000.00,Jill Countey,Bad timing,"[""Timing""]",3,2025-06-05,2025-04-30,"[""73f57fac03a4efef5396e196197556c9"",""7e7b7bb77712bcdd5983cb83929b4231"",""fd260bff37a78290f61cae60af6dd55e""]","[""Commercial"",""Value/Product"",""Timing""]",true,unclear,"The transcript shows QTS is still in the process of hiring a platform engineer to lead the implementation and mentions they will ""revisit the conversation in a month"" and have follow-up meetings scheduled, which could indicate timing issues, but it's ambiguous whether this represents ""bad timing"" as a reason for losing the deal or simply normal delays in an ongoing sales process."
7f25b43dc54f8d724f52664d3af4bc4d,32241779266,Bitsight,"BitSight Technologies, Inc.",Classic,newbusiness,US MM,Closed Lost,2025-07-07,2025-01-20,153,50000.00,50000.00,Daniel Alper,Product;Competition,"[""Value/Product"",""Competitive""]",2,2025-05-07,2025-03-28,"[""0f6bdad7dc641ac2a22718f374daafa5"",""a081462ec8157ab0cad67c636f5754d1""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",true,unknown,"The transcript does not reveal any loss reason at all. While the calls show BitSight is evaluating other options like Backstage and Roadie, they agreed to continue conversations in a month about business case and ROI, and BitSight can keep their current GetPort.io instance running during evaluation - indicating an ongoing process rather than a closed-lost deal."
4dcbb0e4c4d6e3ab66820de406fa4c10,23263200911,Own Company,Own Company,Classic,newbusiness,EMEA MM,Closed Lost,2025-07-04,2024-10-16,232,30000.00,30000.00,Sharon Peretz,Unable to connect,"[""No Engagement""]",1,2024-11-05,2024-11-05,"[""2b7350e3cef810853ddf0afed43236d4""]","[""Commercial"",""Value/Product"",""Security""]",false,no,"The transcript shows active engagement between GetPort.io and Own Company, with detailed product discussions, identification of challenges, and concrete next steps planned including follow-up meetings in 1-2 weeks. This contradicts the stated reason of ""Unable to connect"" as there was clearly successful connection and ongoing dialogue between the parties."
3e5811e479e7e41b0629ab6bcb50208f,29883640888,Paypoint,PayPoint plc,Classic,newbusiness,EMEA MM,Closed Lost,2025-07-02,2024-12-05,201,48000.00,48000.00,Cillian Golden,Bad timing,"[""Timing""]",1,2024-12-12,2024-12-12,"[""2216b3d2db9fea2aeacd9d66b7f4aea5""]","[""Commercial"",""Sponsorship"",""Value/Product""]",false,unclear,"The transcript mentions PayPoint plans to ""revisit the discussion in January 2023 once they have capacity with a new team member joining"" and discusses next steps being scheduled for January, which could indicate timing issues, but it's ambiguous whether this represents a definitive loss due to bad timing or simply a delay in the sales process."
e7572ea68ae847877492b7f634fa439d,36677837113,Sinqia,Sinqia,Classic,newbusiness,US MM,Closed Lost,2025-07-02,2025-05-04,59,72000.00,72000.00,Jason Chiu,Unable to connect,"[""No Engagement""]",1,2025-05-05,2025-05-05,"[""ee68483a357251fb04a27f79ce49416f""]","[""Commercial"",""Value/Product"",""Timing""]",false,no,"The transcript shows active engagement with multiple scheduled follow-up calls, action items, and a planned technical POC evaluation, which directly contradicts the stated reason of being ""unable to connect."" The parties successfully connected, had detailed discussions about requirements, and committed to next steps including a scoping call scheduled for Monday at 11 AM Eastern."
fd58bd230a0b126762a3d45d5199aacf,30850413888,The Boeing Company,Boeing,Classic,newbusiness,US Ent,Closed Lost,2025-07-02,2024-12-21,163,200000.00,200000.00,Jeff Graham,Bad timing,"[""Timing""]",1,2025-03-04,2025-03-04,"[""93ce504bbb303049b42fb4d6b4e9dbec""]","[""Commercial"",""Security"",""Sponsorship"",""Value/Product""]",false,unknown,"The transcript does not reveal any loss reason at all. The conversation appears to be progressing positively with agreements to schedule future demonstrations and meetings, including a detailed demo for Anton's global team at the end of March, which contradicts the notion that this deal was actually closed-lost."
a13889558d85f7eb628e7138fe469bef,35455294786,Zurich NA Insurance,zurich,Classic,newbusiness,US Ent,Closed Lost,2025-07-02,2025-04-04,30,200000.00,200000.00,Tali Cohen,Bad timing,"[""Timing""]",3,2025-05-21,2025-04-07,"[""27b692462ee498e16d62f54d7dacc97c"",""f5679f6bdab65e7bba032b452e6a645c"",""62782ad66a3901c9dd793bf821b589e3""]","[""Commercial"",""Value/Product"",""Timing"",""Sponsorship""]",true,unknown,"The transcript summaries discuss ongoing sales conversations including demo preparations, stakeholder alignment, and technical discussions about GetPort.io's platform capabilities, but do not reveal any specific reason why the deal was ultimately lost or mention timing-related issues that would support the stated ""bad timing"" reason."
51baaa0bc96c3b4cebdabc46d6829fc7,33958887318,Beyond ONE,Beyond ONE,Classic,newbusiness,EMEA MM,Closed Lost,2025-07-02,2025-02-26,120,24000.00,24000.00,Cillian Golden,Unable to connect,"[""No Engagement""]",1,2025-03-03,2025-03-03,"[""c782efaedbac1fd0d1f5e3fe2a6a48fb""]","[""Commercial"",""Sponsorship"",""Value/Product""]",false,no,"The transcript shows active engagement between the parties, with detailed product discussions, pricing conversations, and scheduled follow-up calls, which directly contradicts the stated reason of ""Unable to connect."" The summary demonstrates successful connection and ongoing communication rather than any inability to reach the prospect."
